PET122	Mitochondrial translational activator specific for the COX3 mRNA, acts together with Pet54p and Pet494p\; located in the mitochondrial inner membrane	PET122	entrez^yeast
PET127	PET127	PET127	entrez^yeast
PET18	Protein of unknown function, has weak similarity to proteins involved in thiamin metabolism\; expression is induced in the absence of thiamin	PET18	entrez^yeast
PET20	PET20	PET20	entrez^yeast
PET8	S-adenosylmethionine transporter of the mitochondrial inner membrane, member of the mitochondrial carrier family\; required for biotin biosynthesis and respiratory growth	PET8	entrez^yeast
PEX1	AAA-peroxin that heterodimerizes with AAA-peroxin Pex6p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol\; induced by oleic acid and upregulated during anaerobiosis	PEX1	entrez^yeast
PEX10	Peroxisomal membrane E3 ubiquitin ligase, required for for Ubc4p-dependent Pex5p ubiquitination and peroxisomal matrix protein import\; contains zinc-binding RING domain\; mutations in human homolog cause various peroxisomal disorders	PEX10	entrez^yeast
PEX11	Peroxisomal membrane protein required for peroxisome proliferation and medium-chain fatty acid oxidation\; localization regulated by phosphorylation\; transcription regulated by Adr1p and Pip2p-Oaf1p	PEX11	entrez^yeast
PEX12	C3HC4-type RING-finger peroxin and E3 ubiquitin ligase, required for peroxisome biogenesis and peroxisomal matrix protein import\; forms translocation subcomplex with Pex2p and Pex10p\; mutations in human homolog cause peroxisomal disorder	PEX12	entrez^yeast
PEX13	PEX13	PEX13	entrez^yeast
PEX14	Peroxisomal membrane peroxin that is a central component of the peroxisomal protein import machinery\; interacts with both PTS1 (Pex5p) and PTS2 (Pex7p), peroxisomal matrix protein signal recognition factors and membrane receptor Pex13p	PEX14	entrez^yeast
PEX15	PEX15	PEX15	entrez^yeast
PEX18	Peroxin required for targeting of peroxisomal matrix proteins containing PTS2\; interacts with Pex7p\; partially redundant with Pex21p	PEX18	entrez^yeast
PEX19	PEX19	PEX19	entrez^yeast
PEX2	PEX2	PEX2	entrez^yeast
PEX21	Peroxin required for targeting of peroxisomal matrix proteins containing PTS2\; interacts with Pex7p\; partially redundant with Pex18p	PEX21	entrez^yeast
PEX22	PEX22	PEX22	entrez^yeast
PEX25	PEX25	PEX25	entrez^yeast
PEX27	PEX27	PEX27	entrez^yeast
PEX28	Peroxisomal integral membrane peroxin, involved in the regulation of peroxisomal size, number and distribution\; genetic interactions suggest that Pex28p and Pex29p act at steps upstream of those mediated by Pex30p, Pex31p, and Pex32p	PEX28	entrez^yeast
PEX29	Peroxisomal integral membrane peroxin, involved in the regulation of peroxisomal size, number and distribution\; genetic interactions suggest that Pex28p and Pex29p act at steps upstream of those mediated by Pex30p, Pex31p, and Pex32p	PEX29	entrez^yeast
PEX3	Peroxisomal membrane protein (PMP) required for proper localization and stability of PMPs\; anchors peroxisome retention factor Inp1p at the peroxisomal membrane\; interacts with Pex19p	PEX3	entrez^yeast
PEX30	Peroxisomal integral membrane protein, involved in negative regulation of peroxisome number\; partially functionally redundant with Pex31p\; genetic interactions suggest action at a step downstream of steps mediated by Pex28p and Pex29p	PEX30	entrez^yeast
PEX31	Peroxisomal integral membrane protein, involved in negative regulation of peroxisome size\; partially functionally redundant with Pex30p and Pex32p\; probably acts at a step downstream of steps mediated by Pex28p and Pex29p	PEX31	entrez^yeast
PEX32	Peroxisomal integral membrane protein, involved in negative regulation of peroxisome size\; partially functionally redundant with Pex31p\; genetic interactions suggest action at a step downstream of steps mediated by Pex28p and Pex29p	PEX32	entrez^yeast
PEX4	PEX4	PEX4	entrez^yeast
PEX5	Peroxisomal membrane signal receptor for the C-terminal tripeptide signal sequence (PTS1) of peroxisomal matrix proteins, required for peroxisomal matrix protein import\; also proposed to have PTS1-receptor independent functions	PEX5	entrez^yeast
PEX7	Peroxisomal signal receptor for the N-terminal nonapeptide signal (PTS2) of peroxisomal matrix proteins\; WD repeat protein\; defects in human homolog cause lethal rhizomelic chondrodysplasia punctata (RCDP)	PEX7	entrez^yeast
PEX8	PEX8	PEX8	entrez^yeast
PFA4	Palmitoyltransferase with autoacylation activity, required for palmitoylation of amino acid permeases containing a C-terminal Phe-Trp-Cys site\; required for modification of Chs3p\; member of the DHHC family of putative palmitoyltransferases	PFA4	entrez^yeast
PFA5	Palmitoyltransferase with autoacylation activity\; likely functions in pathway(s) outside Ras\; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain	PFA5	entrez^yeast
PFK2	PFK2	PFK2	entrez^yeast
PFK26	6-phosphofructo-2-kinase, inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate\; has negligible fructose-2,6-bisphosphatase activity\; transcriptional regulation involves protein kinase A	PFK26	entrez^yeast
PFK27	6-phosphofructo-2-kinase, catalyzes synthesis of fructose-2,6-bisphosphate\; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate, expression induced by glucose and sucrose, transcriptional regulation involves protein kinase A	PFK27	entrez^yeast
PFS1	Sporulation protein required for prospore membrane formation at selected spindle poles, ensures functionality of all four spindle pole bodies during meiosis II\; not required for meiotic recombination or meiotic chromosome segregation	PFS1	entrez^yeast
PGC1	Phosphatidyl Glycerol phospholipase C\; regulates the phosphatidylglycerol (PG) content via a phospholipase C-type degradation mechanism\; contains glycerophosphodiester phosphodiesterase motifs	PGC1	entrez^yeast
PGM1	Phosphoglucomutase, minor isoform\; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate, which is a key step in hexose metabolism	PGM1	entrez^yeast
PGM2	Phosphoglucomutase, catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate, which is a key step in hexose metabolism\; functions as the acceptor for a Glc-phosphotransferase	PGM2	entrez^yeast
PGM3	Phosphoglucomutase, catalyzes interconversion of glucose-1-phosphate and glucose-6-phospate\; transcription induced in response to stress\; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus\; non-essential	PGM3	entrez^yeast
PGU1	PGU1	PGU1	entrez^yeast
PHB1	Subunit of the prohibitin complex (Phb1p-Phb2p), a 1.2 MDa ring-shaped inner mitochondrial membrane chaperone that stabilizes newly synthesized proteins\; determinant of replicative life span\; involved in mitochondrial segregation	PHB1	entrez^yeast
PHB2	Subunit of the prohibitin complex (Phb1p-Phb2p), a 1.2 MDa ring-shaped inner mitochondrial membrane chaperone that stabilizes newly synthesized proteins\; determinant of replicative life span\; involved in mitochondrial segregation	PHB2	entrez^yeast
PHD1	Transcriptional activator that enhances pseudohyphal growth\; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation\; similar to StuA, an A. nidulans developmental regulator\; potential Cdc28p substrate	PHD1	entrez^yeast
PHM6	PHM6	PHM6	entrez^yeast
PHM7	Protein of unknown function, expression is regulated by phosphate levels\; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and vacuole	PHM7	entrez^yeast
PHM8	PHM8	PHM8	entrez^yeast
PHO11	One of three repressible acid phosphatases, a glycoprotein that is transported to the cell surface by the secretory pathway\; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2	PHO11	entrez^yeast
PHO12	One of three repressible acid phosphatases, a glycoprotein that is transported to the cell surface by the secretory pathway\; nearly identical to Pho11p\; upregulated by phosphate starvation	PHO12	entrez^yeast
PHO13	Alkaline phosphatase specific for p-nitrophenyl phosphate\; also has protein phosphatase activity	PHO13	entrez^yeast
PHO2	Homeobox transcription factor\; regulatory targets include genes involved in phosphate metabolism\; binds cooperatively with Pho4p to the PHO5 promoter\; phosphorylation of Pho2p facilitates interaction with Pho4p	PHO2	entrez^yeast
PHO23	Probable component of the Rpd3 histone deacetylase complex, involved in transcriptional regulation of PHO5\; C-terminus has similarity to human candidate tumor suppressor p33(ING1) and its isoform ING3	PHO23	entrez^yeast
PHO3	Constitutively expressed acid phosphatase similar to Pho5p\; brought to the cell surface by transport vesicles\; hydrolyzes thiamin phosphates in the periplasmic space, increasing cellular thiamin uptake\; expression is repressed by thiamin	PHO3	entrez^yeast
PHO4	Basic helix-loop-helix (bHLH) transcription factor of the myc-family\; binds cooperatively with Pho2p to the PHO5 promoter\; function is regulated by phosphorylation at multiple sites and by phosphate availability	PHO4	entrez^yeast
PHO5	Repressible acid phosphatase (1 of 3) that also mediates extracellular nucleotide-derived phosphate hydrolysis\; secretory pathway derived cell surface glycoprotein\; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2	PHO5	entrez^yeast
PHO8	Repressible alkaline phosphatase, a glycoprotein localized to the vacuole\; regulated by levels of inorganic phosphate and by a system consisting of Pho4p, Pho9p, Pho80p, Pho81p and Pho85p\; dephosphorylates phosphotyrosyl peptides	PHO8	entrez^yeast
PHO80	Cyclin, interacts with cyclin-dependent kinase Pho85p\; regulates the response to nutrient levels and environmental conditions, including the response to phosphate limitation and stress-dependent calcium signaling	PHO80	entrez^yeast
PHO81	Cyclin-dependent kinase (CDK) inhibitor, regulates Pho80p-Pho85p and Pcl7p-Pho85p cyclin-CDK complexes in response to phosphate levels\; inhibitory activity for Pho80p-Pho85p requires myo-D-inositol heptakisphosphate (IP7) generated by Vip1p	PHO81	entrez^yeast
PHO84	High-affinity inorganic phosphate (Pi) transporter and low-affinity manganese transporter\; regulated by Pho4p and Spt7p\; mutation confers resistance to arsenate\; exit from the ER during maturation requires Pho86p	PHO84	entrez^yeast
PHO86	PHO86	PHO86	entrez^yeast
PHO87	Low-affinity inorganic phosphate (Pi) transporter, involved in activation of PHO pathway\; expression is independent of Pi concentration and Pho4p activity\; contains 12 membrane-spanning segments	PHO87	entrez^yeast
PHO89	Na+/Pi cotransporter, active in early growth phase\; similar to phosphate transporters of Neurospora crassa\; transcription regulated by inorganic phosphate concentrations and Pho4p	PHO89	entrez^yeast
PHO90	Low-affinity phosphate transporter\; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality\; transcription independent of Pi and Pho4p activity\; overexpression results in vigorous growth	PHO90	entrez^yeast
PHO91	Low-affinity phosphate transporter of the vacuolar membrane\; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality\; transcription independent of Pi and Pho4p activity\; overexpression results in vigorous growth	PHO91	entrez^yeast
PHR1	DNA photolyase involved in photoreactivation, repairs pyrimidine dimers in the presence of visible light\; induced by DNA damage\; regulated by transcriptional repressor Rph1p	PHR1	entrez^yeast
PIB1	RING-type ubiquitin ligase of the endosomal and vacuolar membranes, binds phosphatidylinositol(3)-phosphate\; contains a FYVE finger domain	PIB1	entrez^yeast
PIB2	Protein binding phosphatidylinositol 3-phosphate, involved in telomere-proximal repression of gene expression\; similar to Fab1 and Vps27	PIB2	entrez^yeast
PIC2	Mitochondrial phosphate carrier, imports inorganic phosphate into mitochondria\; functionally redundant with Mir1p but less abundant than Mir1p under normal conditions\; expression is induced at high temperature	PIC2	entrez^yeast
PIG1	PIG1	PIG1	entrez^yeast
PIG2	PIG2	PIG2	entrez^yeast
PIH1	Protein of unresolved function\; may function in protein folding and/or rRNA processing, interacts with a chaperone (Hsp82p), two chromatin remodeling factors (Rvb1p, Rvb2p) and two rRNA processing factors (Rrp43p, Nop58p)	PIH1	entrez^yeast
PIL1	Primary component of eisosomes, which are large immobile cell cortex structures associated with endocytosis\; null mutants show activation of Pkc1p/Ypk1p stress resistance pathways\; detected in phosphorylated state in mitochondria	PIL1	entrez^yeast
PIN2	Protein that induces appearance of [PIN+] prion when overproduced\; predicted to be palmitoylated	PIN2	entrez^yeast
PIN3	PIN3	PIN3	entrez^yeast
PIN4	Protein involved in G2/M phase progression and response to DNA damage, interacts with Rad53p\; contains an RNA recognition motif, a nuclear localization signal, and several SQ/TQ cluster domains\; hyperphosphorylated in response to DNA damage	PIN4	entrez^yeast
PIP2	PIP2	PIP2	entrez^yeast
PIR1	O-glycosylated protein required for cell wall stability\; attached to the cell wall via beta-1,3-glucan\; mediates mitochondrial translocation of Apn1p\; expression regulated by the cell integrity pathway and by Swi5p during the cell cycle	PIR1	entrez^yeast
PIR3	O-glycosylated covalently-bound cell wall protein required for cell wall stability\; expression is cell cycle regulated, peaking in M/G1 and also subject to regulation by the cell integrity pathway	PIR3	entrez^yeast
PKH1	Serine/threonine protein kinase involved in sphingolipid-mediated signaling pathway that controls endocytosis\; activates Ypk1p and Ykr2p, components of signaling cascade required for maintenance of cell wall integrity\; redundant with Pkh2p	PKH1	entrez^yeast
PKH3	Protein kinase with similarity to mammalian phosphoinositide-dependent kinase 1 (PDK1) and yeast Pkh1p and Pkh2p, two redundant upstream activators of Pkc1p\; identified as a multicopy suppressor of a pkh1 pkh2 double mutant	PKH3	entrez^yeast
PKP1	Mitochondrial protein kinase involved in negative regulation of pyruvate dehydrogenase complex activity by phosphorylating the ser-133 residue of the Pda1p subunit\; acts in concert with kinase Pkp2p and phosphatases Ptc5p and Ptc6p	PKP1	entrez^yeast
PKP2	Mitochondrial protein kinase that negatively regulates activity of the pyruvate dehydrogenase complex by phosphorylating the ser-133 residue of the Pda1p subunit\; acts in concert with kinase Pkp1p and phosphatases Ptc5p and Ptc6p	PKP2	entrez^yeast
PKR1	PKR1	PKR1	entrez^yeast
PLB1	PLB1	PLB1	entrez^yeast
PLB2	Phospholipase B (lysophospholipase) involved in phospholipid metabolism\; displays transacylase activity in vitro\; overproduction confers resistance to lysophosphatidylcholine	PLB2	entrez^yeast
PLB3	Phospholipase B (lysophospholipase) involved in phospholipid metabolism\; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro	PLB3	entrez^yeast
PLM2	Forkhead Associated domain containing protein and putative transcription factor found associated with chromatin\; target of SBF transcription factor\; induced in response to DNA damaging agents and deletion of telomerase\; similar to TOS4	PLM2	entrez^yeast
PLP1	Protein that interacts with CCT (chaperonin containing TCP-1) complex and has a role in actin and tubulin folding\; has weak similarity to phosducins, which are G-protein regulators	PLP1	entrez^yeast
PMA2	Plasma membrane H+-ATPase, isoform of Pma1p, involved in pumping protons out of the cell\; regulator of cytoplasmic pH and plasma membrane potential	PMA2	entrez^yeast
PMC1	Vacuolar Ca2+ ATPase involved in depleting cytosol of Ca2+ ions\; prevents growth inhibition by activation of calcineurin in the presence of elevated concentrations of calcium\; similar to mammalian PMCA1a	PMC1	entrez^yeast
PMD1	Protein with an N-terminal kelch-like domain, putative negative regulator of early meiotic gene expression\; required, with Mds3p, for growth under alkaline conditions	PMD1	entrez^yeast
PML1	Subunit of the RES complex, which is required for nuclear retention of unspliced pre-mRNAs\; acts in the same pathway as Pml39p and Mlp1p	PML1	entrez^yeast
PML39	Protein required for nuclear retention of unspliced pre-mRNAs along with Mlp1p and Pml1p\; anchored to nuclear pore complex via Mlp1p and Mlp2p\; found with the subset of nuclear pores farthest from the nucleolus\; may interact with ribosomes	PML39	entrez^yeast
PMP1	PMP1	PMP1	entrez^yeast
PMP2	Proteolipid associated with plasma membrane H(+)-ATPase (Pma1p)\; regulates plasma membrane H(+)-ATPase activity\; nearly identical to PMP1	PMP2	entrez^yeast
PMP3	PMP3	PMP3	entrez^yeast
PMR1	High affinity Ca2+/Mn2+ P-type ATPase required for Ca2+ and Mn2+ transport into Golgi\; involved in Ca2+ dependent protein sorting and processing\; mutations in human homolog ATP2C1 cause acantholytic skin condition Hailey-Hailey disease	PMR1	entrez^yeast
PMS1	ATP-binding protein required for mismatch repair in mitosis and meiosis\; functions as a heterodimer with Mlh1p, binds double- and single-stranded DNA via its N-terminal domain, similar to E. coli MutL	PMS1	entrez^yeast
PMT1	Protein O-mannosyltransferase, transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues\; one of seven related proteins involved in O-glycosylation which is essential for cell wall rigidity	PMT1	entrez^yeast
PMT2	Protein O-mannosyltransferase, transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues\; acts in a complex with Pmt1p, can instead interact with Pmt5p in some conditions\; target for new antifungals	PMT2	entrez^yeast
PMT3	Protein O-mannosyltransferase, transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues\; acts in a complex with Pmt5p, can instead interact with Pmt1p in some conditions\; target for new antifungals	PMT3	entrez^yeast
PMT5	Protein O-mannosyltransferase, transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues\; acts in a complex with Pmt3p, can instead interact with Pmt2p in some conditions\; target for new antifungals	PMT5	entrez^yeast
PMT6	Protein O-mannosyltransferase, transfers mannose from dolichyl phosphate-D-mannose to protein serine/threonine residues of secretory proteins\; reaction is essential for cell wall rigidity\; member of a family of mannosyltransferases	PMT6	entrez^yeast
PMU1	Putative phosphomutase, contains a region homologous to the active site of phosphomutases\; overexpression suppresses the histidine auxotrophy of an ade3 ade16 ade17 triple mutant and the temperature sensitivity of a tps2 mutant	PMU1	entrez^yeast
PNC1	Nicotinamidase that converts nicotinamide to nicotinic acid as part of the NAD(+) salvage pathway, required for life span extension by calorie restriction\; PNC1 expression responds to all known stimuli that extend replicative life span	PNC1	entrez^yeast
PNG1	Conserved peptide N-glycanase required for deglycosylation of misfolded glycoproteins during proteasome-dependent degradation\; localizes to the cytoplasm and nucleus\; activity is enhanced by interaction with Rad23p	PNG1	entrez^yeast
PNP1	Purine nucleoside phosphorylase, specifically metabolizes inosine and guanosine nucleosides\; involved in the nicotinamide riboside salvage pathway	PNP1	entrez^yeast
PNS1	Protein of unknown function\; has similarity to Torpedo californica tCTL1p, which is postulated to be a choline transporter, neither null mutation nor overexpression affects choline transport	PNS1	entrez^yeast
PNT1	Mitochondrial integral inner membrane protein involved in membrane insertion of C-terminus of Cox2p, interacts genetically and physically with Cox18p\; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine	PNT1	entrez^yeast
POA1	Phosphatase that is highly specific for ADP-ribose 1\'\'-phosphate, a tRNA splicing metabolite\; may have a role in regulation of tRNA splicing	POA1	entrez^yeast
POC4	Component of a heterodimeric Poc4p-Irc25p chaperone involved in assembly of alpha subunits into the 20S proteasome\; may regulate formation of proteasome isoforms with alternative subunits under different conditions	POC4	entrez^yeast
POG1	Putative transcriptional activator that promotes recovery from pheromone induced arrest\; inhibits both alpha-factor induced G1 arrest and repression of CLN1 and CLN2 via SCB/MCB promoter elements\; potential Cdc28p substrate\; SBF regulated	POG1	entrez^yeast
POL32	Third subunit of DNA polymerase delta, involved in chromosomal DNA replication\; required for error-prone DNA synthesis in the presence of DNA damage and processivity\; interacts with Hys2p, PCNA (Pol30p), and Pol1p	POL32	entrez^yeast
POL4	DNA polymerase IV, undergoes pair-wise interactions with Dnl4p-Lif1p and Rad27p to mediate repair of DNA double-strand breaks by non-homologous end joining (NHEJ)\; homologous to mammalian DNA polymerase beta	POL4	entrez^yeast
POM152	Nuclear pore membrane glycoprotein\; may be involved in duplication of nuclear pores and nuclear pore complexes during S-phase\;	POM152	entrez^yeast
POM34	Integral membrane protein of the nuclear pore\; has an important role in maintaining the architecture of the pore complex	POM34	entrez^yeast
POR2	POR2	POR2	entrez^yeast
POT1	POT1	POT1	entrez^yeast
POX1	Fatty-acyl coenzyme A oxidase, involved in the fatty acid beta-oxidation pathway\; localized to the peroxisomal matrix	POX1	entrez^yeast
PPE1	Protein with carboxyl methyl esterase activity that may have a role in demethylation of the phosphoprotein phosphatase catalytic subunit\; also identified as a small subunit mitochondrial ribosomal protein	PPE1	entrez^yeast
PPG1	Putative serine/threonine protein phosphatase of the type 2A-like phosphatase family, required for glycogen accumulation\; interacts with Tap42p, which binds to and regulates other protein phosphatases	PPG1	entrez^yeast
PPH21	Catalytic subunit of protein phosphatase 2A (PP2A), functionally redundant with Pph22p\; methylated at C terminus\; forms alternate complexes with several regulatory subunits\; involved in signal transduction and regulation of mitosis	PPH21	entrez^yeast
PPH22	Catalytic subunit of protein phosphatase 2A (PP2A), functionally redundant with Pph21p\; methylated at C terminus\; forms alternate complexes with several regulatory subunits\; involved in signal transduction and regulation of mitosis	PPH22	entrez^yeast
PPH3	Catalytic subunit of an evolutionarily conserved protein phosphatase complex containing Psy2p and the regulatory subunit Psy4p\; required for cisplatin resistance\; involved in activation of Gln3p	PPH3	entrez^yeast
PPM1	PPM1	PPM1	entrez^yeast
PPM2	AdoMet-dependent tRNA methyltransferase also involved in methoxycarbonylation\; required for the synthesis of wybutosine (yW), a modified guanosine found at the 3\'-position adjacent to the anticodon of phe-tRNA\; similarity to Ppm1p	PPM2	entrez^yeast
PPN1	Vacuolar endopolyphosphatase with a role in phosphate metabolism\; functions as a homodimer	PPN1	entrez^yeast
PPQ1	Putative protein serine/threonine phosphatase\; null mutation enhances efficiency of translational suppressors	PPQ1	entrez^yeast
PPR1	Zinc finger transcription factor containing a Zn(2)-Cys(6) binuclear cluster domain, positively regulates transcription of genes involved in uracil biosynthesis\; activity may be modulated by interaction with Tup1p	PPR1	entrez^yeast
PPS1	Protein phosphatase with specificity for serine, threonine, and tyrosine residues\; has a role in the DNA synthesis phase of the cell cycle	PPS1	entrez^yeast
PPT1	Protein serine/threonine phosphatase with similarity to human phosphatase PP5\; present in both the nucleus and cytoplasm\; expressed during logarithmic growth\; computational analyses suggest roles in phosphate metabolism and rRNA processing	PPT1	entrez^yeast
PPT2	PPT2	PPT2	entrez^yeast
PPZ1	Serine/threonine protein phosphatase Z, isoform of Ppz2p\; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance	PPZ1	entrez^yeast
PPZ2	Serine/threonine protein phosphatase Z, isoform of Ppz1p\; involved in regulation of potassium transport, which affects osmotic stability, cell cycle progression, and halotolerance	PPZ2	entrez^yeast
PRB1	Vacuolar proteinase B (yscB), a serine protease of the subtilisin family\; involved in protein degradation in the vacuole and required for full protein degradation during sporulation\; activity inhibited by Pbi2p	PRB1	entrez^yeast
PRC1	Vacuolar carboxypeptidase Y (proteinase C\; CPY), broad-specificity C-terminal exopeptidase involved in non-specific protein degradation in the vacuole\; member of the serine carboxypeptidase family	PRC1	entrez^yeast
PRD1	Zinc metalloendopeptidase, found in the cytoplasm and intermembrane space of mitochondria\; with Cym1p, involved in degradation of mitochondrial proteins and of presequence peptides cleaved from imported proteins	PRD1	entrez^yeast
PRE9	Alpha 3 subunit of the 20S proteasome, the only nonessential 20S subunit\; may be replaced by the alpha 4 subunit (Pre6p) under stress conditions to create a more active proteasomal isoform	PRE9	entrez^yeast
PRK1	Protein serine/threonine kinase\; regulates the organization and function of the actin cytoskeleton through the phosphorylation of the Pan1p-Sla1p-End3p protein complex	PRK1	entrez^yeast
PRM10	Pheromone-regulated protein, proposed to be involved in mating\; predicted to have 5 transmembrane segments\; induced by treatment with 8-methoxypsoralen and UVA irradiation	PRM10	entrez^yeast
PRM2	Pheromone-regulated protein, predicted to have 4 transmembrane segments and a coiled coil domain\; regulated by Ste12p\; required for efficient nuclear fusion	PRM2	entrez^yeast
PRM3	Pheromone-regulated protein required for nuclear envelope fusion during karyogamy\; localizes to the outer face of the nuclear membrane\; interacts with Kar5p at the spindle pole body	PRM3	entrez^yeast
PRM4	Pheromone-regulated protein proposed to be involved in mating\; predicted to have 1 transmembrane segment\; transcriptionally regulated by Ste12p during mating and by Cat8p during the diauxic shift	PRM4	entrez^yeast
PRM5	Pheromone-regulated protein, predicted to have 1 transmembrane segment\; induced during cell integrity signaling	PRM5	entrez^yeast
PRM6	Pheromone-regulated protein, predicted to have 2 transmembrane segments\; regulated by Ste12p during mating	PRM6	entrez^yeast
PRM7	Pheromone-regulated protein, predicted to have one transmembrane segment\; promoter contains Gcn4p binding elements	PRM7	entrez^yeast
PRM8	Pheromone-regulated protein with 2 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding\; forms a complex with Prp9p in the ER\; member of DUP240 gene family	PRM8	entrez^yeast
PRM9	Pheromone-regulated protein with 3 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding\; member of DUP240 gene family	PRM9	entrez^yeast
PRP8	Component of the U4/U6-U5 snRNP complex, involved in the second catalytic step of splicing\; mutations of human Prp8 cause retinitis pigmentosa	PRP8	entrez^yeast
PRR1	PRR1	PRR1	entrez^yeast
PRR2	PRR2	PRR2	entrez^yeast
PRS4	5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis\; one of five related enzymes, which are active as heteromultimeric complexes	PRS4	entrez^yeast
PRS5	5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis\; one of five related enzymes, which are active as heteromultimeric complexes	PRS5	entrez^yeast
PRX1	Mitochondrial peroxiredoxin (1-Cys Prx) with thioredoxin peroxidase activity, has a role in reduction of hydroperoxides\; reactivation requires Trr2p and glutathione\; induced during respiratory growth and oxidative stress\; phosphorylated	PRX1	entrez^yeast
PRY1	PRY1	PRY1	entrez^yeast
PRY2	PRY2	PRY2	entrez^yeast
PRY3	PRY3	PRY3	entrez^yeast
PSD1	PSD1	PSD1	entrez^yeast
PSD2	PSD2	PSD2	entrez^yeast
PSH1	Nuclear protein, putative RNA polymerase II elongation factor\; isolated as Pob3p/Spt16p-binding protein	PSH1	entrez^yeast
PSK1	One of two (see also PSK2) PAS domain containing S/T protein kinases\; coordinately regulates protein synthesis and carbohydrate metabolism and storage in response to a unknown metabolite that reflects nutritional status	PSK1	entrez^yeast
PSK2	One of two (see also PSK1) PAS domain containing S/T protein kinases\; regulates sugar flux and translation in response to an unknown metabolite by phosphorylating Ugp1p and Gsy2p (sugar flux) and Caf20p, Tif11p and Sro9p (translation)	PSK2	entrez^yeast
PSO2	Nuclease required for a post-incision step in the repair of DNA single and double-strand breaks that result from interstrand crosslinks produced by a variety of mono- and bi-functional psoralen derivatives\; induced by UV-irradiation	PSO2	entrez^yeast
PSP1	Asn and gln rich protein of unknown function\; high-copy suppressor of POL1 (DNA polymerase alpha) and partial suppressor of CDC2 (polymerase delta) and CDC6 (pre-RC loading factor) mutations\; overexpression results in growth inhibition	PSP1	entrez^yeast
PSP2	Asn rich cytoplasmic protein that contains RGG motifs\; high-copy suppressor of group II intron-splicing defects of a mutation in MRS2 and of a conditional mutation in POL1 (DNA polymerase alpha)\; possible role in mitochondrial mRNA splicing	PSP2	entrez^yeast
PSR1	Plasma membrane associated protein phosphatase involved in the general stress response\; required along with binding partner Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p	PSR1	entrez^yeast
PSR2	Functionally redundant Psr1p homolog, a plasma membrane phosphatase involved in the general stress response\; required with Psr1p and Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p	PSR2	entrez^yeast
PST1	Cell wall protein that contains a putative GPI-attachment site\; secreted by regenerating protoplasts\; up-regulated by activation of the cell integrity pathway, as mediated by Rlm1p\; upregulated by cell wall damage via disruption of FKS1	PST1	entrez^yeast
PST2	Protein with similarity to members of a family of flavodoxin-like proteins\; induced by oxidative stress in a Yap1p dependent manner\; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	PST2	entrez^yeast
PSY3	Protein involved in a Rad51p-, Rad54p-dependent pathway for homologous recombination repair\; deletion results in a mutator phenotype\; deletion increases sensitivity to anticancer drugs oxaliplatin and cisplatin but not mitomycin C	PSY3	entrez^yeast
PSY4	Putative regulatory subunit of an evolutionarily conserved protein phosphatase\; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation\; required for cisplatin resistance\; homolog of mammalian R2	PSY4	entrez^yeast
PTC1	Type 2C protein phosphatase (PP2C)\; dephosphorylates Hog1p, inactivating osmosensing MAPK cascade\; involved in Fus3p activation during pheromone response\; deletion affects precursor tRNA splicing, mitochondrial inheritance, and sporulation	PTC1	entrez^yeast
PTC2	Type 2C protein phosphatase\; dephosphorylates Hog1p to limit maximal osmostress induced kinase activity\; dephosphorylates Ire1p to downregulate the unfolded protein response\; dephosphorylates Cdc28p\; role in DNA checkpoint inactivation	PTC2	entrez^yeast
